SIGLO,AÑO,CALIDADES,GENERO,LEGITIMO,ILEGITIMO,TOTAL
XVII,1682,MESTIZA,F,,,3
XVII,1682,MESTIZA,M,17,9,26
XVII,1682,MESTIZA,M,,,7
XVII,1682,CASTIZA,F,0,0,0
XVII,1682,CASTIZA,F,,,0
XVII,1682,CASTIZA,M,0,0,0
XVII,1682,CASTIZA,M,,,0
XVII,1682,MORISCA,F,0,1,1
XVII,1682,MORISCA,F,,,0
XVII,1682,MORISCA,M,0,0,0
XVII,1682,MORISCA,M,,,0
XVII,1682,MULATA,F,1,6,7
XVII,1682,MULATA,F,,,2
XVII,1682,MULATA,M,1,9,10
XVII,1682,MULATA,M,,,0
XVII,1682,NEGRA,F,0,0,0
XVII,1682,NEGRA,F,,,1
XVII,1682,NEGRA,M,0,0,0
XVII,1682,NEGRA,M,,,0
XVII,1682,SIN_CATEGORÍA,F,4,7,11
XVII,1682,SIN_CATEGORÍA,F,,,0
XVII,1682,SIN_CATEGORÍA,M,4,2,6
XVII,1682,SIN_CATEGORÍA,M,,,0
XVII,1683,INDIA,F,36,11,47
XVII,1683,INDIA,F,,,15
XVII,1683,INDIA,M,37,10,47
XVII,1683,INDIA,M,,,23
XVII,1683,ESPAÑOLA,F,39,3,42
XVII,1683,ESPAÑOLA,F,,,8
XVII,1683,ESPAÑOLA,M,31,2,33
XVII,1683,ESPAÑOLA,M,,,17
XVII,1683,MESTIZA,F,6,6,12
XVII,1683,MESTIZA,F,,,4
XVII,1683,MESTIZA,M,11,9,20
XVII,1683,MESTIZA,M,,,9
XVII,1683,CASTIZA,F,1,0,1
XVII,1683,CASTIZA,F,,,0
XVII,1683,CASTIZA,M,0,0,0
XVII,1683,CASTIZA,M,,,0
XVII,1683,MORISCA,F,4,2,6
XVII,1683,MORISCA,F,,,1
XVII,1683,MORISCA,M,0,1,1
XVII,1683,MORISCA,M,,,1
XVII,1683,MULATA,F,5,1,6
XVII,1683,MULATA,F,,,2
XVII,1683,MULATA,M,2,2,4
XVII,1683,MULATA,M,,,2
XVII,1683,NEGRA,F,0,0,0
XVII,1683,NEGRA,F,,,3
XVII,1683,NEGRA,M,3,0,3
XVII,1683,NEGRA,M,,,1
XVII,1683,SIN_CATEGORÍA,F,5,5,10
XVII,1683,SIN_CATEGORÍA,F,,,0
XVII,1683,SIN_CATEGORÍA,M,10,4,14
XVII,1683,SIN_CATEGORÍA,M,,,0
XVII,1684,INDIA,F,33,7,40
XVII,1684,INDIA,F,,,6
XVII,1684,INDIA,M,28,7,35
XVII,1684,INDIA,M,,,5
XVII,1684,ESPAÑOLA,F,37,7,44
XVII,1684,ESPAÑOLA,F,,,5
XVII,1684,ESPAÑOLA,M,27,6,33
XVII,1684,ESPAÑOLA,M,,,11
XVII,1684,MESTIZA,F,8,5,13
XVII,1684,MESTIZA,F,,,3
XVII,1684,MESTIZA,M,11,6,17
XVII,1684,MESTIZA,M,,,5
XVII,1684,CASTIZA,F,2,0,2
XVII,1684,CASTIZA,F,,,0
XVII,1684,CASTIZA,M,3,0,3
XVII,1684,CASTIZA,M,,,0
XVII,1684,MORISCA,F,3,0,3
XVII,1684,MORISCA,F,,,0
XVII,1684,MORISCA,M,0,1,1
XVII,1684,MORISCA,M,,,0
XVII,1684,MULATA,F,5,1,6
XVII,1684,MULATA,F,,,0
XVII,1684,MULATA,M,2,6,8
XVII,1684,MULATA,M,,,0
XVII,1684,NEGRA,F,0,0,0
XVII,1684,NEGRA,F,,,1
XVII,1684,NEGRA,M,2,1,3
XVII,1684,NEGRA,M,,,0
XVII,1684,SIN_CATEGORÍA,F,1,5,6
XVII,1684,SIN_CATEGORÍA,F,,,0
XVII,1684,SIN_CATEGORÍA,M,1,3,4
XVII,1684,SIN_CATEGORÍA,M,,,0
XVII,1685,INDIA,F,42,9,51
XVII,1685,INDIA,F,,,8
XVII,1685,INDIA,M,33,8,41
XVII,1685,INDIA,M,,,11
XVII,1685,ESPAÑOLA,F,29,9,38
XVII,1685,ESPAÑOLA,F,,,1
XVII,1685,ESPAÑOLA,M,38,3,41
XVII,1685,ESPAÑOLA,M,,,13
XVII,1685,MESTIZA,F,14,7,21
XVII,1685,MESTIZA,F,,,0
XVII,1685,MESTIZA,M,16,5,21
XVII,1685,MESTIZA,M,,,0
XVII,1685,CASTIZA,F,0,0,0
XVII,1685,CASTIZA,F,,,0
XVII,1685,CASTIZA,M,0,0,0
XVII,1685,CASTIZA,M,,,0
XVII,1685,MORISCA,F,2,0,2
XVII,1685,MORISCA,F,,,0
XVII,1685,MORISCA,M,3,0,3
XVII,1685,MORISCA,M,,,0
XVII,1685,MULATA,F,1,5,6
XVII,1685,MULATA,F,,,2
XVII,1685,MULATA,M,6,9,15
XVII,1685,MULATA,M,,,0
XVII,1685,NEGRA,F,0,0,0
XVII,1685,NEGRA,F,,,0
XVII,1685,NEGRA,M,0,0,0
XVII,1685,NEGRA,M,,,0
XVII,1685,SIN_CATEGORÍA,F,0,2,2
XVII,1685,SIN_CATEGORÍA,F,,,0
XVII,1685,SIN_CATEGORÍA,M,0,5,5
XVII,1685,SIN_CATEGORÍA,M,,,0
XVII,1686,INDIA,F,32,5,37
XVII,1686,INDIA,F,,,5
XVII,1686,INDIA,M,33,4,37
XVII,1686,INDIA,M,,,10
XVII,1686,ESPAÑOLA,F,31,4,35
XVII,1686,ESPAÑOLA,F,,,11
XVII,1686,ESPAÑOLA,M,37,8,45
XVII,1686,ESPAÑOLA,M,,,10
XVII,1686,MESTIZA,F,7,8,15
XVII,1686,MESTIZA,F,,,5
XVII,1686,MESTIZA,M,9,7,16
XVII,1686,MESTIZA,M,,,3
XVII,1686,CASTIZA,F,0,0,0
XVII,1686,CASTIZA,F,,,0
XVII,1686,CASTIZA,M,0,0,0
XVII,1686,CASTIZA,M,,,0
XVII,1686,MORISCA,F,0,0,0
XVII,1686,MORISCA,F,,,0
XVII,1686,MORISCA,M,3,0,3
XVII,1686,MORISCA,M,,,0
XVII,1686,MULATA,F,4,2,6
XVII,1686,MULATA,F,,,1
XVII,1686,MULATA,M,3,2,5
XVII,1686,MULATA,M,,,3
XVII,1686,NEGRA,F,0,0,0
XVII,1686,NEGRA,F,,,1
XVII,1686,NEGRA,M,0,0,0
XVII,1686,NEGRA,M,,,0
XVII,1686,SIN_CATEGORÍA,F,0,2,2
XVII,1686,SIN_CATEGORÍA,F,,,0
XVII,1686,SIN_CATEGORÍA,M,0,4,4
XVII,1686,SIN_CATEGORÍA,M,,,1
XVII,1687,INDIA,F,41,6,47
XVII,1687,INDIA,F,,,3
XVII,1687,INDIA,M,36,9,45
XVII,1687,INDIA,M,,,10
XVII,1687,ESPAÑOLA,F,38,3,41
XVII,1687,ESPAÑOLA,F,,,8
XVII,1687,ESPAÑOLA,M,38,3,41
XVII,1687,ESPAÑOLA,M,,,10
XVII,1687,MESTIZA,F,13,7,20
XVII,1687,MESTIZA,F,,,3
XVII,1687,MESTIZA,M,14,5,19
XVII,1687,MESTIZA,M,,,4
XVII,1687,CASTIZA,F,0,0,0
XVII,1687,CASTIZA,F,,,0
XVII,1687,CASTIZA,M,0,0,0
XVII,1687,CASTIZA,M,,,0
XVII,1687,MORISCA,F,2,2,4
XVII,1687,MORISCA,F,,,0
XVII,1687,MORISCA,M,5,2,7
XVII,1687,MORISCA,M,,,0
XVII,1687,MULATA,F,5,2,7
XVII,1687,MULATA,F,,,1
XVII,1687,MULATA,M,2,7,9
XVII,1687,MULATA,M,,,3
XVII,1687,NEGRA,F,0,0,0
XVII,1687,NEGRA,F,,,1
XVII,1687,NEGRA,M,0,0,0
XVII,1687,NEGRA,M,,,1
XVII,1687,SIN_CATEGORÍA,F,0,4,4
XVII,1687,SIN_CATEGORÍA,F,,,0
XVII,1687,SIN_CATEGORÍA,M,1,4,5
XVII,1687,SIN_CATEGORÍA,M,,,0
XVII,1688,INDIA,F,36,7,43
XVII,1688,INDIA,F,,,3
XVII,1688,INDIA,M,40,9,49
XVII,1688,INDIA,M,,,3
XVII,1688,ESPAÑOLA,F,28,2,30
XVII,1688,ESPAÑOLA,F,,,5
XVII,1688,ESPAÑOLA,M,34,0,34
XVII,1688,ESPAÑOLA,M,,,3
XVII,1688,MESTIZA,F,15,0,15
XVII,1688,MESTIZA,F,,,1
XVII,1688,MESTIZA,M,18,4,22
XVII,1688,MESTIZA,M,,,2
XVII,1688,CASTIZA,F,0,0,0
XVII,1688,CASTIZA,F,,,0
XVII,1688,CASTIZA,M,0,0,0
XVII,1688,CASTIZA,M,,,0
XVII,1688,MORISCA,F,3,0,3
XVII,1688,MORISCA,F,,,0
XVII,1688,MORISCA,M,5,0,5
XVII,1688,MORISCA,M,,,0
XVII,1688,MULATA,F,5,6,11
XVII,1688,MULATA,F,,,4
XVII,1688,MULATA,M,3,7,10
XVII,1688,MULATA,M,,,2
XVII,1688,NEGRA,F,0,0,0
XVII,1688,NEGRA,F,,,1
XVII,1688,NEGRA,M,0,0,0
XVII,1688,NEGRA,M,,,0
XVII,1688,SIN_CATEGORÍA,F,0,4,4
XVII,1688,SIN_CATEGORÍA,F,,,0
XVII,1688,SIN_CATEGORÍA,M,0,15,15
XVII,1688,SIN_CATEGORÍA,M,,,0
XVII,1689,INDIA,F,50,8,58
XVII,1689,INDIA,F,,,6
XVII,1689,INDIA,M,37,7,44
XVII,1689,INDIA,M,,,2
XVII,1689,ESPAÑOLA,F,38,7,45
XVII,1689,ESPAÑOLA,F,,,3
XVII,1689,ESPAÑOLA,M,29,1,30
XVII,1689,ESPAÑOLA,M,,,3
XVII,1689,MESTIZA,F,8,0,8
XVII,1689,MESTIZA,F,,,2
XVII,1689,MESTIZA,M,13,4,17
XVII,1689,MESTIZA,M,,,2
XVII,1689,CASTIZA,F,0,0,0
XVII,1689,CASTIZA,F,,,0
XVII,1689,CASTIZA,M,0,0,0
XVII,1689,CASTIZA,M,,,0
XVII,1689,MORISCA,F,3,0,3
XVII,1689,MORISCA,F,,,0
XVII,1689,MORISCA,M,2,1,3
XVII,1689,MORISCA,M,,,0
XVII,1689,MULATA,F,3,4,7
XVII,1689,MULATA,F,,,1
XVII,1689,MULATA,M,10,4,14
XVII,1689,MULATA,M,,,1
XVII,1689,NEGRA,F,0,0,0
XVII,1689,NEGRA,F,,,0
XVII,1689,NEGRA,M,0,0,0
XVII,1689,NEGRA,M,,,0
XVII,1689,SIN_CATEGORÍA,F,2,9,11
XVII,1689,SIN_CATEGORÍA,F,,,0
XVII,1689,SIN_CATEGORÍA,M,2,12,14
XVII,1689,SIN_CATEGORÍA,M,,,0
XVII,1690,INDIA,F,47,4,51
XVII,1690,INDIA,F,,,8
XVII,1690,INDIA,M,66,7,73
XVII,1690,INDIA,M,,,7
XVII,1690,ESPAÑOLA,F,35,4,39
XVII,1690,ESPAÑOLA,F,,,10
XVII,1690,ESPAÑOLA,M,55,6,61
XVII,1690,ESPAÑOLA,M,,,6
XVII,1690,MESTIZA,F,14,0,14
XVII,1690,MESTIZA,F,,,2
XVII,1690,MESTIZA,M,14,2,16
XVII,1690,MESTIZA,M,,,1
XVII,1690,CASTIZA,F,1,0,1
XVII,1690,CASTIZA,F,,,0
XVII,1690,CASTIZA,M,0,0,0
XVII,1690,CASTIZA,M,,,0
XVII,1690,MORISCA,F,5,2,7
XVII,1690,MORISCA,F,,,0
XVII,1690,MORISCA,M,2,0,2
XVII,1690,MORISCA,M,,,0
XVII,1690,MULATA,F,11,7,18
XVII,1690,MULATA,F,,,2
XVII,1690,MULATA,M,16,3,19
XVII,1690,MULATA,M,,,1
XVII,1690,NEGRA,F,1,0,1
XVII,1690,NEGRA,F,,,0
XVII,1690,NEGRA,M,0,0,0
XVII,1690,NEGRA,M,,,0
XVII,1690,SIN_CATEGORÍA,F,1,7,8
XVII,1690,SIN_CATEGORÍA,F,,,0
XVII,1690,SIN_CATEGORÍA,M,0,12,12
XVII,1690,SIN_CATEGORÍA,M,,,0
XVII,1691,INDIA,F,47,7,54
XVII,1691,INDIA,F,,,10
XVII,1691,INDIA,M,62,6,68
XVII,1691,INDIA,M,,,7
XVII,1691,ESPAÑOLA,F,26,5,31
XVII,1691,ESPAÑOLA,F,,,13
XVII,1691,ESPAÑOLA,M,43,9,52
XVII,1691,ESPAÑOLA,M,,,9
XVII,1691,MESTIZA,F,14,5,19
XVII,1691,MESTIZA,F,,,4
XVII,1691,MESTIZA,M,20,5,25
XVII,1691,MESTIZA,M,,,3
XVII,1691,CASTIZA,F,0,0,0
XVII,1691,CASTIZA,F,,,0
XVII,1691,CASTIZA,M,1,0,1
XVII,1691,CASTIZA,M,,,0
XVII,1691,MORISCA,F,1,2,3
XVII,1691,MORISCA,F,,,0
XVII,1691,MORISCA,M,1,0,1
XVII,1691,MORISCA,M,,,0
XVII,1691,MULATA,F,7,5,12
XVII,1691,MULATA,F,,,2
XVII,1691,MULATA,M,10,7,17
XVII,1691,MULATA,M,,,3
XVII,1691,NEGRA,F,1,1,2
XVII,1691,NEGRA,F,,,0
XVII,1691,NEGRA,M,3,1,4
XVII,1691,NEGRA,M,,,0
XVII,1691,SIN_CATEGORÍA,F,2,4,6
XVII,1691,SIN_CATEGORÍA,F,,,0
XVII,1691,SIN_CATEGORÍA,M,0,8,8
XVII,1691,SIN_CATEGORÍA,M,,,0
XVII,1692,INDIA,F,32,4,36
XVII,1692,INDIA,F,,,9
XVII,1692,INDIA,M,23,5,28
XVII,1692,INDIA,M,,,3
XVII,1692,ESPAÑOLA,F,13,5,18
XVII,1692,ESPAÑOLA,F,,,19
XVII,1692,ESPAÑOLA,M,20,4,24
XVII,1692,ESPAÑOLA,M,,,6
XVII,1692,MESTIZA,F,17,0,17
XVII,1692,MESTIZA,F,,,0
XVII,1692,MESTIZA,M,21,0,21
XVII,1692,MESTIZA,M,,,2
XVII,1692,CASTIZA,F,0,0,0
XVII,1692,CASTIZA,F,,,0
XVII,1692,CASTIZA,M,0,0,0
XVII,1692,CASTIZA,M,,,0
XVII,1692,MORISCA,F,2,0,2
XVII,1692,MORISCA,F,,,0
XVII,1692,MORISCA,M,2,1,3
XVII,1692,MORISCA,M,,,0
XVII,1692,MULATA,F,0,2,2
XVII,1692,MULATA,F,,,2
XVII,1692,MULATA,M,9,1,10
XVII,1692,MULATA,M,,,4
XVII,1692,NEGRA,F,0,0,0
XVII,1692,NEGRA,F,,,3
XVII,1692,NEGRA,M,0,0,0
XVII,1692,NEGRA,M,,,0
XVII,1692,SIN_CATEGORÍA,F,1,11,12
XVII,1692,SIN_CATEGORÍA,F,,,1
XVII,1692,SIN_CATEGORÍA,M,2,11,13
XVII,1692,SIN_CATEGORÍA,M,,,0
XVII,1693,INDIA,F,32,4,36
XVII,1693,INDIA,F,,,3
XVII,1693,INDIA,M,35,5,40
XVII,1693,INDIA,M,,,11
XVII,1693,ESPAÑOLA,F,22,10,32
XVII,1693,ESPAÑOLA,F,,,11
XVII,1693,ESPAÑOLA,M,26,11,37
XVII,1693,ESPAÑOLA,M,,,9
XVII,1693,MESTIZA,F,9,2,11
XVII,1693,MESTIZA,F,,,4
XVII,1693,MESTIZA,M,5,4,9
XVII,1693,MESTIZA,M,,,1
XVII,1693,CASTIZA,F,0,0,0
XVII,1693,CASTIZA,F,,,0
XVII,1693,CASTIZA,M,0,0,0
XVII,1693,CASTIZA,M,,,0
XVII,1693,MORISCA,F,0,0,0
XVII,1693,MORISCA,F,,,0
XVII,1693,MORISCA,M,2,2,4
XVII,1693,MORISCA,M,,,0
XVII,1693,MULATA,F,9,2,11
XVII,1693,MULATA,F,,,0
XVII,1693,MULATA,M,5,8,13
XVII,1693,MULATA,M,,,2
XVII,1693,NEGRA,F,0,0,0
XVII,1693,NEGRA,F,,,1
XVII,1693,NEGRA,M,0,4,4
XVII,1693,NEGRA,M,,,2
XVII,1693,SIN_CATEGORÍA,F,1,5,6
XVII,1693,SIN_CATEGORÍA,F,,,0
XVII,1693,SIN_CATEGORÍA,M,0,7,7
XVII,1693,SIN_CATEGORÍA,M,,,0
XVII,1694,INDIA,F,44,7,51
XVII,1694,INDIA,F,,,2
XVII,1694,INDIA,M,53,14,67
XVII,1694,INDIA,M,,,7
XVII,1694,ESPAÑOLA,F,37,6,43
XVII,1694,ESPAÑOLA,F,,,6
XVII,1694,ESPAÑOLA,M,49,6,55
XVII,1694,ESPAÑOLA,M,,,13
XVII,1694,MESTIZA,F,11,1,12
XVII,1694,MESTIZA,F,,,1
XVII,1694,MESTIZA,M,13,2,15
XVII,1694,MESTIZA,M,,,2
XVII,1694,CASTIZA,F,1,0,1
XVII,1694,CASTIZA,F,,,0
XVII,1694,CASTIZA,M,0,0,0
XVII,1694,CASTIZA,M,,,0
XVII,1694,MORISCA,F,7,0,7
XVII,1694,MORISCA,F,,,1
XVII,1694,MORISCA,M,1,3,4
XVII,1694,MORISCA,M,,,0
XVII,1694,MULATA,F,16,4,20
XVII,1694,MULATA,F,,,2
XVII,1694,MULATA,M,7,6,13
XVII,1694,MULATA,M,,,1
XVII,1694,NEGRA,F,1,1,2
XVII,1694,NEGRA,F,,,0
XVII,1694,NEGRA,M,0,2,2
XVII,1694,NEGRA,M,,,0
XVII,1694,SIN_CATEGORÍA,F,1,10,11
XVII,1694,SIN_CATEGORÍA,F,,,0
XVII,1694,SIN_CATEGORÍA,M,3,5,8
XVII,1694,SIN_CATEGORÍA,M,,,0
XVII,1695,INDIA,F,56,12,68
XVII,1695,INDIA,F,,,4
XVII,1695,INDIA,M,62,16,78
XVII,1695,INDIA,M,,,11
XVII,1695,ESPAÑOLA,F,51,3,54
XVII,1695,ESPAÑOLA,F,,,7
XVII,1695,ESPAÑOLA,M,34,10,44
XVII,1695,ESPAÑOLA,M,,,8
XVII,1695,MESTIZA,F,15,5,20
XVII,1695,MESTIZA,F,,,2
XVII,1695,MESTIZA,M,30,1,31
XVII,1695,MESTIZA,M,,,3
XVII,1695,CASTIZA,F,0,0,0
XVII,1695,CASTIZA,F,,,0
XVII,1695,CASTIZA,M,0,0,0
XVII,1695,CASTIZA,M,,,0
XVII,1695,MORISCA,F,3,0,3
XVII,1695,MORISCA,F,,,0
XVII,1695,MORISCA,M,2,1,3
XVII,1695,MORISCA,M,,,0
XVII,1695,MULATA,F,3,6,9
XVII,1695,MULATA,F,,,3
XVII,1695,MULATA,M,8,4,12
XVII,1695,MULATA,M,,,1
XVII,1695,NEGRA,F,0,1,1
XVII,1695,NEGRA,F,,,0
XVII,1695,NEGRA,M,1,0,1
XVII,1695,NEGRA,M,,,0
XVII,1695,SIN_CATEGORÍA,F,2,8,10
XVII,1695,SIN_CATEGORÍA,F,,,1
XVII,1695,SIN_CATEGORÍA,M,2,7,9
XVII,1695,SIN_CATEGORÍA,M,,,0
XVII,1696,INDIA,F,44,10,54
XVII,1696,INDIA,F,,,3
XVII,1696,INDIA,M,52,11,63
XVII,1696,INDIA,M,,,12
XVII,1696,ESPAÑOLA,F,43,7,50
XVII,1696,ESPAÑOLA,F,,,8
XVII,1696,ESPAÑOLA,M,45,4,49
XVII,1696,ESPAÑOLA,M,,,6
XVII,1696,MESTIZA,F,16,5,21
XVII,1696,MESTIZA,F,,,4
XVII,1696,MESTIZA,M,13,6,19
XVII,1696,MESTIZA,M,,,1
XVII,1696,CASTIZA,F,0,0,0
XVII,1696,CASTIZA,F,,,0
XVII,1696,CASTIZA,M,1,0,1
XVII,1696,CASTIZA,M,,,0
XVII,1696,MORISCA,F,2,3,5
XVII,1696,MORISCA,F,,,0
XVII,1696,MORISCA,M,1,3,4
XVII,1696,MORISCA,M,,,0
XVII,1696,MULATA,F,12,7,19
XVII,1696,MULATA,F,,,6
XVII,1696,MULATA,M,5,10,15
XVII,1696,MULATA,M,,,1
XVII,1696,NEGRA,F,1,1,2
XVII,1696,NEGRA,F,,,0
XVII,1696,NEGRA,M,0,1,1
XVII,1696,NEGRA,M,,,0
XVII,1696,SIN_CATEGORÍA,F,1,2,3
XVII,1696,SIN_CATEGORÍA,F,,,1
XVII,1696,SIN_CATEGORÍA,M,1,3,4
XVII,1696,SIN_CATEGORÍA,M,,,1
XVII,1697,INDIA,F,59,7,66
XVII,1697,INDIA,F,,,7
XVII,1697,INDIA,M,46,6,52
XVII,1697,INDIA,M,,,9
XVII,1697,ESPAÑOLA,F,41,10,51
XVII,1697,ESPAÑOLA,F,,,5
XVII,1697,ESPAÑOLA,M,41,7,48
XVII,1697,ESPAÑOLA,M,,,7
XVII,1697,MESTIZA,F,9,3,12
XVII,1697,MESTIZA,F,,,1
XVII,1697,MESTIZA,M,11,3,14
XVII,1697,MESTIZA,M,,,0
XVII,1697,CASTIZA,F,0,1,1
XVII,1697,CASTIZA,F,,,0
XVII,1697,CASTIZA,M,1,0,1
XVII,1697,CASTIZA,M,,,0
XVII,1697,MORISCA,F,5,1,6
XVII,1697,MORISCA,F,,,0
XVII,1697,MORISCA,M,1,0,1
XVII,1697,MORISCA,M,,,0
XVII,1697,MULATA,F,10,7,17
XVII,1697,MULATA,F,,,4
XVII,1697,MULATA,M,17,3,20
XVII,1697,MULATA,M,,,5
XVII,1697,NEGRA,F,0,0,0
XVII,1697,NEGRA,F,,,0
XVII,1697,NEGRA,M,0,1,1
XVII,1697,NEGRA,M,,,0
XVII,1697,SIN_CATEGORÍA,F,1,1,2
XVII,1697,SIN_CATEGORÍA,F,,,0
XVII,1697,SIN_CATEGORÍA,M,0,2,2
XVII,1697,SIN_CATEGORÍA,M,,,1
XVII,1698,INDIA,F,63,13,76
XVII,1698,INDIA,F,,,6
XVII,1698,INDIA,M,57,12,69
XVII,1698,INDIA,M,,,5
XVII,1698,ESPAÑOLA,F,33,7,40
XVII,1698,ESPAÑOLA,F,,,8
XVII,1698,ESPAÑOLA,M,66,16,82
XVII,1698,ESPAÑOLA,M,,,9
XVII,1698,MESTIZA,F,15,2,17
XVII,1698,MESTIZA,F,,,2
XVII,1698,MESTIZA,M,8,3,11
XVII,1698,MESTIZA,M,,,2
XVII,1698,CASTIZA,F,0,0,0
XVII,1698,CASTIZA,F,,,0
XVII,1698,CASTIZA,M,0,0,0
XVII,1698,CASTIZA,M,,,0
XVII,1698,MORISCA,F,5,2,7
XVII,1698,MORISCA,F,,,1
XVII,1698,MORISCA,M,7,4,11
XVII,1698,MORISCA,M,,,0
XVII,1698,MULATA,F,12,11,23
XVII,1698,MULATA,F,,,3
XVII,1698,MULATA,M,11,16,27
XVII,1698,MULATA,M,,,2
XVII,1698,NEGRA,F,2,0,2
XVII,1698,NEGRA,F,,,0
XVII,1698,NEGRA,M,1,0,1
XVII,1698,NEGRA,M,,,0
XVII,1698,SIN_CATEGORÍA,F,1,1,2
XVII,1698,SIN_CATEGORÍA,F,,,0
XVII,1698,SIN_CATEGORÍA,M,2,3,5
XVII,1698,SIN_CATEGORÍA,M,,,0
XVII,1699,INDIA,F,48,14,62
XVII,1699,INDIA,F,,,8
XVII,1699,INDIA,M,53,14,67
XVII,1699,INDIA,M,,,8
XVII,1699,ESPAÑOLA,F,44,7,51
XVII,1699,ESPAÑOLA,F,,,8
XVII,1699,ESPAÑOLA,M,38,7,45
XVII,1699,ESPAÑOLA,M,,,10
XVII,1699,MESTIZA,F,16,7,23
XVII,1699,MESTIZA,F,,,5
XVII,1699,MESTIZA,M,12,9,21
XVII,1699,MESTIZA,M,,,2
XVII,1699,CASTIZA,F,1,0,1
XVII,1699,CASTIZA,F,,,0
XVII,1699,CASTIZA,M,0,0,0
XVII,1699,CASTIZA,M,,,0
XVII,1699,MORISCA,F,8,1,9
XVII,1699,MORISCA,F,,,0
XVII,1699,MORISCA,M,4,1,5
XVII,1699,MORISCA,M,,,0
XVII,1699,MULATA,F,5,11,16
XVII,1699,MULATA,F,,,2
XVII,1699,MULATA,M,10,4,14
XVII,1699,MULATA,M,,,2
XVII,1699,NEGRA,F,2,0,2
XVII,1699,NEGRA,F,,,0
XVII,1699,NEGRA,M,0,1,1
XVII,1699,NEGRA,M,,,0
XVII,1699,SIN_CATEGORÍA,F,0,4,4
XVII,1699,SIN_CATEGORÍA,F,,,0
XVII,1699,SIN_CATEGORÍA,M,5,4,9
XVII,1699,SIN_CATEGORÍA,M,,,0
XVII,1700,INDIA,F,68,9,77
XVII,1700,INDIA,F,,,7
XVII,1700,INDIA,M,54,9,63
XVII,1700,INDIA,M,,,8
XVII,1700,ESPAÑOLA,F,34,4,38
XVII,1700,ESPAÑOLA,F,,,7
XVII,1700,ESPAÑOLA,M,45,7,52
XVII,1700,ESPAÑOLA,M,,,13
XVII,1700,MESTIZA,F,13,1,14
XVII,1700,MESTIZA,F,,,2
XVII,1700,MESTIZA,M,23,2,25
XVII,1700,MESTIZA,M,,,3
XVII,1700,CASTIZA,F,0,0,0
XVII,1700,CASTIZA,F,,,1
XVII,1700,CASTIZA,M,2,0,2
XVII,1700,CASTIZA,M,,,0
XVII,1700,MORISCA,F,6,1,7
XVII,1700,MORISCA,F,,,1
XVII,1700,MORISCA,M,5,0,5
XVII,1700,MORISCA,M,,,0
XVII,1700,MULATA,F,6,5,11
XVII,1700,MULATA,F,,,3
XVII,1700,MULATA,M,9,5,14
XVII,1700,MULATA,M,,,5
XVII,1700,NEGRA,F,3,1,4
XVII,1700,NEGRA,F,,,0
XVII,1700,NEGRA,M,0,0,0
XVII,1700,NEGRA,M,,,0
XVII,1700,SIN_CATEGORÍA,F,0,4,4
XVII,1700,SIN_CATEGORÍA,F,,,0
XVII,1700,SIN_CATEGORÍA,M,3,4,7
XVII,1700,SIN_CATEGORÍA,M,,,0
XVIII,1701,INDIA,F,39,11,50
XVIII,1701,INDIA,F,,,7
XVIII,1701,INDIA,M,53,15,68
XVIII,1701,INDIA,M,,,5
XVIII,1701,ESPAÑOLA,F,40,7,47
XVIII,1701,ESPAÑOLA,F,,,7
XVIII,1701,ESPAÑOLA,M,39,8,47
XVIII,1701,ESPAÑOLA,M,,,10
XVIII,1701,MESTIZA,F,7,2,9
XVIII,1701,MESTIZA,F,,,3
XVIII,1701,MESTIZA,M,7,6,13
XVIII,1701,MESTIZA,M,,,1
XVIII,1701,CASTIZA,F,0,0,0
XVIII,1701,CASTIZA,F,,,0
XVIII,1701,CASTIZA,M,2,0,2
XVIII,1701,CASTIZA,M,,,0
XVIII,1701,MORISCA,F,2,0,2
XVIII,1701,MORISCA,F,,,0
XVIII,1701,MORISCA,M,0,0,0
XVIII,1701,MORISCA,M,,,0
XVIII,1701,MULATA,F,17,6,23
XVIII,1701,MULATA,F,,,2
XVIII,1701,MULATA,M,15,8,23
XVIII,1701,MULATA,M,,,0
XVIII,1701,NEGRA,F,0,4,4
XVIII,1701,NEGRA,F,,,0
XVIII,1701,NEGRA,M,0,0,0
XVIII,1701,NEGRA,M,,,0
XVIII,1701,SIN_CATEGORÍA,F,0,7,7
XVIII,1701,SIN_CATEGORÍA,F,,,0
XVIII,1701,SIN_CATEGORÍA,M,0,3,3
XVIII,1701,SIN_CATEGORÍA,M,,,0
XVIII,1702,INDIA,F,58,17,75
XVIII,1702,INDIA,F,,,0
XVIII,1702,INDIA,M,56,9,65
XVIII,1702,INDIA,M,,,2
XVIII,1702,ESPAÑOLA,F,46,4,50
XVIII,1702,ESPAÑOLA,F,,,0
XVIII,1702,ESPAÑOLA,M,51,9,60
XVIII,1702,ESPAÑOLA,M,,,1
XVIII,1702,MESTIZA,F,2,4,6
XVIII,1702,MESTIZA,F,,,0
XVIII,1702,MESTIZA,M,3,3,6
XVIII,1702,MESTIZA,M,,,0
XVIII,1702,CASTIZA,F,1,1,2
XVIII,1702,CASTIZA,F,,,0
XVIII,1702,CASTIZA,M,2,0,2
XVIII,1702,CASTIZA,M,,,0
XVIII,1702,MORISCA,F,3,2,5
XVIII,1702,MORISCA,F,,,0
XVIII,1702,MORISCA,M,3,1,4
