SIGLO,AÑO,ETNIA_M,ETNIA_F,MATRIMONIOS
XVII,1634,MASCULINO SIN CATEG.,MORISCA,0
XVII,1634,MASCULINO SIN CATEG.,MULATA,0
XVII,1634,MASCULINO SIN CATEG.,NEGRA,0
XVII,1634,MESTIZO,CASTIZA,0
XVII,1634,MESTIZO,ESPAÑOLA,0
XVII,1634,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1634,MESTIZO,INDIA,0
XVII,1634,MESTIZO,MESTIZA,0
XVII,1634,MESTIZO,MORISCA,0
XVII,1634,MESTIZO,MULATA,0
XVII,1634,MESTIZO,NEGRA,0
XVII,1634,MORISCO,CASTIZA,0
XVII,1634,MORISCO,ESPAÑOLA,0
XVII,1634,MORISCO,FEMENINA SIN CATEG.,0
XVII,1634,MORISCO,INDIA,0
XVII,1634,MORISCO,MESTIZA,0
XVII,1634,MORISCO,MORISCA,0
XVII,1634,MORISCO,MULATA,0
XVII,1634,MORISCO,NEGRA,0
XVII,1634,MULATO,CASTIZA,0
XVII,1634,MULATO,ESPAÑOLA,0
XVII,1634,MULATO,FEMENINA SIN CATEG.,0
XVII,1634,MULATO,INDIA,0
XVII,1634,MULATO,MESTIZA,0
XVII,1634,MULATO,MORISCA,0
XVII,1634,MULATO,MULATA,0
XVII,1634,MULATO,NEGRA,0
XVII,1634,NEGRO,CASTIZA,0
XVII,1634,NEGRO,ESPAÑOLA,0
XVII,1634,NEGRO,FEMENINA SIN CATEG.,0
XVII,1634,NEGRO,INDIA,1
XVII,1634,NEGRO,MESTIZA,0
XVII,1634,NEGRO,MORISCA,0
XVII,1634,NEGRO,MULATA,0
XVII,1634,NEGRO,NEGRA,0
XVII,1635,CASTIZO,CASTIZA,0
XVII,1635,CASTIZO,ESPAÑOLA,0
XVII,1635,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1635,CASTIZO,INDIA,0
XVII,1635,CASTIZO,MESTIZA,0
XVII,1635,CASTIZO,MORISCA,0
XVII,1635,CASTIZO,MULATA,0
XVII,1635,CASTIZO,NEGRA,0
XVII,1635,ESPAÑOL,CASTIZA,0
XVII,1635,ESPAÑOL,ESPAÑOLA,0
XVII,1635,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1635,ESPAÑOL,INDIA,0
XVII,1635,ESPAÑOL,MESTIZA,0
XVII,1635,ESPAÑOL,MORISCA,0
XVII,1635,ESPAÑOL,MULATA,0
XVII,1635,ESPAÑOL,NEGRA,0
XVII,1635,INDIO,CASTIZA,0
XVII,1635,INDIO,ESPAÑOLA,0
XVII,1635,INDIO,FEMENINA SIN CATEG.,0
XVII,1635,INDIO,INDIA,1
XVII,1635,INDIO,MESTIZA,0
XVII,1635,INDIO,MORISCA,0
XVII,1635,INDIO,MULATA,0
XVII,1635,INDIO,NEGRA,0
XVII,1635,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1635,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1635,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,4
XVII,1635,MASCULINO SIN CATEG.,INDIA,0
XVII,1635,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1635,MASCULINO SIN CATEG.,MORISCA,0
XVII,1635,MASCULINO SIN CATEG.,MULATA,0
XVII,1635,MASCULINO SIN CATEG.,NEGRA,0
XVII,1635,MESTIZO,CASTIZA,0
XVII,1635,MESTIZO,ESPAÑOLA,0
XVII,1635,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1635,MESTIZO,INDIA,0
XVII,1635,MESTIZO,MESTIZA,0
XVII,1635,MESTIZO,MORISCA,0
XVII,1635,MESTIZO,MULATA,0
XVII,1635,MESTIZO,NEGRA,0
XVII,1635,MORISCO,CASTIZA,0
XVII,1635,MORISCO,ESPAÑOLA,0
XVII,1635,MORISCO,FEMENINA SIN CATEG.,0
XVII,1635,MORISCO,INDIA,0
XVII,1635,MORISCO,MESTIZA,0
XVII,1635,MORISCO,MORISCA,0
XVII,1635,MORISCO,MULATA,0
XVII,1635,MORISCO,NEGRA,0
XVII,1635,MULATO,CASTIZA,0
XVII,1635,MULATO,ESPAÑOLA,0
XVII,1635,MULATO,FEMENINA SIN CATEG.,0
XVII,1635,MULATO,INDIA,0
XVII,1635,MULATO,MESTIZA,0
XVII,1635,MULATO,MORISCA,0
XVII,1635,MULATO,MULATA,0
XVII,1635,MULATO,NEGRA,0
XVII,1635,NEGRO,CASTIZA,0
XVII,1635,NEGRO,ESPAÑOLA,0
XVII,1635,NEGRO,FEMENINA SIN CATEG.,0
XVII,1635,NEGRO,INDIA,0
XVII,1635,NEGRO,MESTIZA,0
XVII,1635,NEGRO,MORISCA,0
XVII,1635,NEGRO,MULATA,0
XVII,1635,NEGRO,NEGRA,0
XVII,1636,CASTIZO,CASTIZA,0
XVII,1636,CASTIZO,ESPAÑOLA,0
XVII,1636,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1636,CASTIZO,INDIA,0
XVII,1636,CASTIZO,MESTIZA,0
XVII,1636,CASTIZO,MORISCA,0
XVII,1636,CASTIZO,MULATA,0
XVII,1636,CASTIZO,NEGRA,0
XVII,1636,ESPAÑOL,CASTIZA,0
XVII,1636,ESPAÑOL,ESPAÑOLA,0
XVII,1636,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1636,ESPAÑOL,INDIA,0
XVII,1636,ESPAÑOL,MESTIZA,0
XVII,1636,ESPAÑOL,MORISCA,0
XVII,1636,ESPAÑOL,MULATA,0
XVII,1636,ESPAÑOL,NEGRA,0
XVII,1636,INDIO,CASTIZA,0
XVII,1636,INDIO,ESPAÑOLA,0
XVII,1636,INDIO,FEMENINA SIN CATEG.,0
XVII,1636,INDIO,INDIA,3
XVII,1636,INDIO,MESTIZA,0
XVII,1636,INDIO,MORISCA,0
XVII,1636,INDIO,MULATA,0
XVII,1636,INDIO,NEGRA,0
XVII,1636,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1636,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1636,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,6
XVII,1636,MASCULINO SIN CATEG.,INDIA,0
XVII,1636,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1636,MASCULINO SIN CATEG.,MORISCA,0
XVII,1636,MASCULINO SIN CATEG.,MULATA,0
XVII,1636,MASCULINO SIN CATEG.,NEGRA,0
XVII,1636,MESTIZO,CASTIZA,0
XVII,1636,MESTIZO,ESPAÑOLA,0
XVII,1636,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1636,MESTIZO,INDIA,1
XVII,1636,MESTIZO,MESTIZA,1
XVII,1636,MESTIZO,MORISCA,0
XVII,1636,MESTIZO,MULATA,0
XVII,1636,MESTIZO,NEGRA,0
XVII,1636,MORISCO,CASTIZA,0
XVII,1636,MORISCO,ESPAÑOLA,0
XVII,1636,MORISCO,FEMENINA SIN CATEG.,0
XVII,1636,MORISCO,INDIA,0
XVII,1636,MORISCO,MESTIZA,0
XVII,1636,MORISCO,MORISCA,0
XVII,1636,MORISCO,MULATA,0
XVII,1636,MORISCO,NEGRA,0
XVII,1636,MULATO,CASTIZA,0
XVII,1636,MULATO,ESPAÑOLA,0
XVII,1636,MULATO,FEMENINA SIN CATEG.,0
XVII,1636,MULATO,INDIA,0
XVII,1636,MULATO,MESTIZA,0
XVII,1636,MULATO,MORISCA,0
XVII,1636,MULATO,MULATA,0
XVII,1636,MULATO,NEGRA,0
XVII,1636,NEGRO,CASTIZA,0
XVII,1636,NEGRO,ESPAÑOLA,0
XVII,1636,NEGRO,FEMENINA SIN CATEG.,0
XVII,1636,NEGRO,INDIA,0
XVII,1636,NEGRO,MESTIZA,0
XVII,1636,NEGRO,MORISCA,0
XVII,1636,NEGRO,MULATA,0
XVII,1636,NEGRO,NEGRA,0
XVII,1637,CASTIZO,CASTIZA,0
XVII,1637,CASTIZO,ESPAÑOLA,0
XVII,1637,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1637,CASTIZO,INDIA,0
XVII,1637,CASTIZO,MESTIZA,0
XVII,1637,CASTIZO,MORISCA,0
XVII,1637,CASTIZO,MULATA,0
XVII,1637,CASTIZO,NEGRA,0
XVII,1637,ESPAÑOL,CASTIZA,0
XVII,1637,ESPAÑOL,ESPAÑOLA,1
XVII,1637,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1637,ESPAÑOL,INDIA,3
XVII,1637,ESPAÑOL,MESTIZA,0
XVII,1637,ESPAÑOL,MORISCA,0
XVII,1637,ESPAÑOL,MULATA,0
XVII,1637,ESPAÑOL,NEGRA,0
XVII,1637,INDIO,CASTIZA,0
XVII,1637,INDIO,ESPAÑOLA,0
XVII,1637,INDIO,FEMENINA SIN CATEG.,0
XVII,1637,INDIO,INDIA,2
XVII,1637,INDIO,MESTIZA,0
XVII,1637,INDIO,MORISCA,0
XVII,1637,INDIO,MULATA,1
XVII,1637,INDIO,NEGRA,0
XVII,1637,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1637,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1637,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,12
XVII,1637,MASCULINO SIN CATEG.,INDIA,0
XVII,1637,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1637,MASCULINO SIN CATEG.,MORISCA,0
XVII,1637,MASCULINO SIN CATEG.,MULATA,0
XVII,1637,MASCULINO SIN CATEG.,NEGRA,0
XVII,1637,MESTIZO,CASTIZA,0
XVII,1637,MESTIZO,ESPAÑOLA,0
XVII,1637,MESTIZO,FEMENINA SIN CATEG.,1
XVII,1637,MESTIZO,INDIA,0
XVII,1637,MESTIZO,MESTIZA,1
XVII,1637,MESTIZO,MORISCA,0
XVII,1637,MESTIZO,MULATA,0
XVII,1637,MESTIZO,NEGRA,0
XVII,1637,MORISCO,CASTIZA,0
XVII,1637,MORISCO,ESPAÑOLA,0
XVII,1637,MORISCO,FEMENINA SIN CATEG.,0
XVII,1637,MORISCO,INDIA,0
XVII,1637,MORISCO,MESTIZA,0
XVII,1637,MORISCO,MORISCA,0
XVII,1637,MORISCO,MULATA,0
XVII,1637,MORISCO,NEGRA,0
XVII,1637,MULATO,CASTIZA,0
XVII,1637,MULATO,ESPAÑOLA,0
XVII,1637,MULATO,FEMENINA SIN CATEG.,0
XVII,1637,MULATO,INDIA,1
XVII,1637,MULATO,MESTIZA,0
XVII,1637,MULATO,MORISCA,0
XVII,1637,MULATO,MULATA,0
XVII,1637,MULATO,NEGRA,0
XVII,1637,NEGRO,CASTIZA,0
XVII,1637,NEGRO,ESPAÑOLA,0
XVII,1637,NEGRO,FEMENINA SIN CATEG.,0
XVII,1637,NEGRO,INDIA,0
XVII,1637,NEGRO,MESTIZA,0
XVII,1637,NEGRO,MORISCA,0
XVII,1637,NEGRO,MULATA,0
XVII,1637,NEGRO,NEGRA,0
XVII,1638,CASTIZO,CASTIZA,0
XVII,1638,CASTIZO,ESPAÑOLA,0
XVII,1638,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1638,CASTIZO,INDIA,0
XVII,1638,CASTIZO,MESTIZA,0
XVII,1638,CASTIZO,MORISCA,0
XVII,1638,CASTIZO,MULATA,0
XVII,1638,CASTIZO,NEGRA,0
XVII,1638,ESPAÑOL,CASTIZA,0
XVII,1638,ESPAÑOL,ESPAÑOLA,2
XVII,1638,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1638,ESPAÑOL,INDIA,1
XVII,1638,ESPAÑOL,MESTIZA,0
XVII,1638,ESPAÑOL,MORISCA,0
XVII,1638,ESPAÑOL,MULATA,0
XVII,1638,ESPAÑOL,NEGRA,0
XVII,1638,INDIO,CASTIZA,0
XVII,1638,INDIO,ESPAÑOLA,0
XVII,1638,INDIO,FEMENINA SIN CATEG.,1
XVII,1638,INDIO,INDIA,8
XVII,1638,INDIO,MESTIZA,0
XVII,1638,INDIO,MORISCA,0
XVII,1638,INDIO,MULATA,0
XVII,1638,INDIO,NEGRA,0
XVII,1638,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1638,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1638,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,2
XVII,1638,MASCULINO SIN CATEG.,INDIA,0
XVII,1638,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1638,MASCULINO SIN CATEG.,MORISCA,0
XVII,1638,MASCULINO SIN CATEG.,MULATA,0
XVII,1638,MASCULINO SIN CATEG.,NEGRA,0
XVII,1638,MESTIZO,CASTIZA,0
XVII,1638,MESTIZO,ESPAÑOLA,0
XVII,1638,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1638,MESTIZO,INDIA,0
XVII,1638,MESTIZO,MESTIZA,0
XVII,1638,MESTIZO,MORISCA,0
XVII,1638,MESTIZO,MULATA,0
XVII,1638,MESTIZO,NEGRA,0
XVII,1638,MORISCO,CASTIZA,0
XVII,1638,MORISCO,ESPAÑOLA,0
XVII,1638,MORISCO,FEMENINA SIN CATEG.,0
XVII,1638,MORISCO,INDIA,0
XVII,1638,MORISCO,MESTIZA,0
XVII,1638,MORISCO,MORISCA,0
XVII,1638,MORISCO,MULATA,0
XVII,1638,MORISCO,NEGRA,0
XVII,1638,MULATO,CASTIZA,0
XVII,1638,MULATO,ESPAÑOLA,0
XVII,1638,MULATO,FEMENINA SIN CATEG.,0
XVII,1638,MULATO,INDIA,0
XVII,1638,MULATO,MESTIZA,0
XVII,1638,MULATO,MORISCA,0
XVII,1638,MULATO,MULATA,0
XVII,1638,MULATO,NEGRA,0
XVII,1638,NEGRO,CASTIZA,0
XVII,1638,NEGRO,ESPAÑOLA,0
XVII,1638,NEGRO,FEMENINA SIN CATEG.,0
XVII,1638,NEGRO,INDIA,0
XVII,1638,NEGRO,MESTIZA,0
XVII,1638,NEGRO,MORISCA,0
XVII,1638,NEGRO,MULATA,0
XVII,1638,NEGRO,NEGRA,2
XVII,1639,CASTIZO,CASTIZA,0
XVII,1639,CASTIZO,ESPAÑOLA,0
XVII,1639,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1639,CASTIZO,INDIA,0
XVII,1639,CASTIZO,MESTIZA,0
XVII,1639,CASTIZO,MORISCA,0
XVII,1639,CASTIZO,MULATA,0
XVII,1639,CASTIZO,NEGRA,0
XVII,1639,ESPAÑOL,CASTIZA,0
XVII,1639,ESPAÑOL,ESPAÑOLA,1
XVII,1639,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1639,ESPAÑOL,INDIA,0
XVII,1639,ESPAÑOL,MESTIZA,0
XVII,1639,ESPAÑOL,MORISCA,0
XVII,1639,ESPAÑOL,MULATA,0
XVII,1639,ESPAÑOL,NEGRA,0
XVII,1639,INDIO,CASTIZA,0
XVII,1639,INDIO,ESPAÑOLA,0
XVII,1639,INDIO,FEMENINA SIN CATEG.,0
XVII,1639,INDIO,INDIA,6
XVII,1639,INDIO,MESTIZA,0
XVII,1639,INDIO,MORISCA,0
XVII,1639,INDIO,MULATA,0
XVII,1639,INDIO,NEGRA,0
XVII,1639,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1639,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1639,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,3
XVII,1639,MASCULINO SIN CATEG.,INDIA,0
XVII,1639,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1639,MASCULINO SIN CATEG.,MORISCA,0
XVII,1639,MASCULINO SIN CATEG.,MULATA,0
XVII,1639,MASCULINO SIN CATEG.,NEGRA,0
XVII,1639,MESTIZO,CASTIZA,0
XVII,1639,MESTIZO,ESPAÑOLA,0
XVII,1639,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1639,MESTIZO,INDIA,1
XVII,1639,MESTIZO,MESTIZA,0
XVII,1639,MESTIZO,MORISCA,0
XVII,1639,MESTIZO,MULATA,0
XVII,1639,MESTIZO,NEGRA,0
XVII,1639,MORISCO,CASTIZA,0
XVII,1639,MORISCO,ESPAÑOLA,0
XVII,1639,MORISCO,FEMENINA SIN CATEG.,0
XVII,1639,MORISCO,INDIA,0
XVII,1639,MORISCO,MESTIZA,0
XVII,1639,MORISCO,MORISCA,0
XVII,1639,MORISCO,MULATA,0
XVII,1639,MORISCO,NEGRA,0
XVII,1639,MULATO,CASTIZA,0
XVII,1639,MULATO,ESPAÑOLA,0
XVII,1639,MULATO,FEMENINA SIN CATEG.,0
XVII,1639,MULATO,INDIA,0
XVII,1639,MULATO,MESTIZA,0
XVII,1639,MULATO,MORISCA,0
XVII,1639,MULATO,MULATA,1
XVII,1639,MULATO,NEGRA,0
XVII,1639,NEGRO,CASTIZA,0
XVII,1639,NEGRO,ESPAÑOLA,0
XVII,1639,NEGRO,FEMENINA SIN CATEG.,0
XVII,1639,NEGRO,INDIA,0
XVII,1639,NEGRO,MESTIZA,0
XVII,1639,NEGRO,MORISCA,0
XVII,1639,NEGRO,MULATA,0
XVII,1639,NEGRO,NEGRA,0
XVII,1640,CASTIZO,CASTIZA,0
XVII,1640,CASTIZO,ESPAÑOLA,0
XVII,1640,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1640,CASTIZO,INDIA,0
XVII,1640,CASTIZO,MESTIZA,0
XVII,1640,CASTIZO,MORISCA,0
XVII,1640,CASTIZO,MULATA,0
XVII,1640,CASTIZO,NEGRA,0
XVII,1640,ESPAÑOL,CASTIZA,0
XVII,1640,ESPAÑOL,ESPAÑOLA,0
XVII,1640,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1640,ESPAÑOL,INDIA,0
XVII,1640,ESPAÑOL,MESTIZA,0
XVII,1640,ESPAÑOL,MORISCA,0
XVII,1640,ESPAÑOL,MULATA,0
XVII,1640,ESPAÑOL,NEGRA,0
XVII,1640,INDIO,CASTIZA,0
XVII,1640,INDIO,ESPAÑOLA,0
XVII,1640,INDIO,FEMENINA SIN CATEG.,0
XVII,1640,INDIO,INDIA,2
XVII,1640,INDIO,MESTIZA,0
XVII,1640,INDIO,MORISCA,0
XVII,1640,INDIO,MULATA,1
XVII,1640,INDIO,NEGRA,0
XVII,1640,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1640,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1640,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,1
XVII,1640,MASCULINO SIN CATEG.,INDIA,0
XVII,1640,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1640,MASCULINO SIN CATEG.,MORISCA,0
XVII,1640,MASCULINO SIN CATEG.,MULATA,0
XVII,1640,MASCULINO SIN CATEG.,NEGRA,0
XVII,1640,MESTIZO,CASTIZA,0
XVII,1640,MESTIZO,ESPAÑOLA,0
XVII,1640,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1640,MESTIZO,INDIA,0
XVII,1640,MESTIZO,MESTIZA,0
XVII,1640,MESTIZO,MORISCA,0
XVII,1640,MESTIZO,MULATA,0
XVII,1640,MESTIZO,NEGRA,0
XVII,1640,MORISCO,CASTIZA,0
XVII,1640,MORISCO,ESPAÑOLA,0
XVII,1640,MORISCO,FEMENINA SIN CATEG.,0
XVII,1640,MORISCO,INDIA,0
XVII,1640,MORISCO,MESTIZA,0
XVII,1640,MORISCO,MORISCA,0
XVII,1640,MORISCO,MULATA,0
XVII,1640,MORISCO,NEGRA,0
XVII,1640,MULATO,CASTIZA,0
XVII,1640,MULATO,ESPAÑOLA,0
XVII,1640,MULATO,FEMENINA SIN CATEG.,0
XVII,1640,MULATO,INDIA,0
XVII,1640,MULATO,MESTIZA,0
XVII,1640,MULATO,MORISCA,0
XVII,1640,MULATO,MULATA,0
XVII,1640,MULATO,NEGRA,0
XVII,1640,NEGRO,CASTIZA,0
XVII,1640,NEGRO,ESPAÑOLA,0
XVII,1640,NEGRO,FEMENINA SIN CATEG.,0
XVII,1640,NEGRO,INDIA,0
XVII,1640,NEGRO,MESTIZA,0
XVII,1640,NEGRO,MORISCA,0
XVII,1640,NEGRO,MULATA,0
XVII,1640,NEGRO,NEGRA,0
XVII,1641,CASTIZO,CASTIZA,0
XVII,1641,CASTIZO,ESPAÑOLA,0
XVII,1641,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1641,CASTIZO,INDIA,0
XVII,1641,CASTIZO,MESTIZA,0
XVII,1641,CASTIZO,MORISCA,0
XVII,1641,CASTIZO,MULATA,0
XVII,1641,CASTIZO,NEGRA,0
XVII,1641,ESPAÑOL,CASTIZA,0
XVII,1641,ESPAÑOL,ESPAÑOLA,0
XVII,1641,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1641,ESPAÑOL,INDIA,0
XVII,1641,ESPAÑOL,MESTIZA,0
XVII,1641,ESPAÑOL,MORISCA,0
XVII,1641,ESPAÑOL,MULATA,0
XVII,1641,ESPAÑOL,NEGRA,0
XVII,1641,INDIO,CASTIZA,0
XVII,1641,INDIO,ESPAÑOLA,0
XVII,1641,INDIO,FEMENINA SIN CATEG.,2
XVII,1641,INDIO,INDIA,5
XVII,1641,INDIO,MESTIZA,0
XVII,1641,INDIO,MORISCA,0
XVII,1641,INDIO,MULATA,1
XVII,1641,INDIO,NEGRA,0
XVII,1641,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1641,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1641,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,2
XVII,1641,MASCULINO SIN CATEG.,INDIA,0
XVII,1641,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1641,MASCULINO SIN CATEG.,MORISCA,0
XVII,1641,MASCULINO SIN CATEG.,MULATA,0
XVII,1641,MASCULINO SIN CATEG.,NEGRA,0
XVII,1641,MESTIZO,CASTIZA,0
XVII,1641,MESTIZO,ESPAÑOLA,0
XVII,1641,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1641,MESTIZO,INDIA,0
XVII,1641,MESTIZO,MESTIZA,0
XVII,1641,MESTIZO,MORISCA,0
XVII,1641,MESTIZO,MULATA,0
XVII,1641,MESTIZO,NEGRA,0
XVII,1641,MORISCO,CASTIZA,0
XVII,1641,MORISCO,ESPAÑOLA,0
XVII,1641,MORISCO,FEMENINA SIN CATEG.,0
XVII,1641,MORISCO,INDIA,0
XVII,1641,MORISCO,MESTIZA,0
XVII,1641,MORISCO,MORISCA,0
XVII,1641,MORISCO,MULATA,0
XVII,1641,MORISCO,NEGRA,0
XVII,1641,MULATO,CASTIZA,0
XVII,1641,MULATO,ESPAÑOLA,0
XVII,1641,MULATO,FEMENINA SIN CATEG.,0
XVII,1641,MULATO,INDIA,0
XVII,1641,MULATO,MESTIZA,0
XVII,1641,MULATO,MORISCA,0
XVII,1641,MULATO,MULATA,0
XVII,1641,MULATO,NEGRA,0
XVII,1641,NEGRO,CASTIZA,0
XVII,1641,NEGRO,ESPAÑOLA,0
XVII,1641,NEGRO,FEMENINA SIN CATEG.,0
XVII,1641,NEGRO,INDIA,0
XVII,1641,NEGRO,MESTIZA,0
XVII,1641,NEGRO,MORISCA,0
XVII,1641,NEGRO,MULATA,0
XVII,1641,NEGRO,NEGRA,0
XVII,1642,CASTIZO,CASTIZA,0
XVII,1642,CASTIZO,ESPAÑOLA,0
XVII,1642,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1642,CASTIZO,INDIA,0
XVII,1642,CASTIZO,MESTIZA,0
XVII,1642,CASTIZO,MORISCA,0
XVII,1642,CASTIZO,MULATA,0
XVII,1642,CASTIZO,NEGRA,0
XVII,1642,ESPAÑOL,CASTIZA,0
XVII,1642,ESPAÑOL,ESPAÑOLA,0
XVII,1642,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1642,ESPAÑOL,INDIA,0
XVII,1642,ESPAÑOL,MESTIZA,0
XVII,1642,ESPAÑOL,MORISCA,0
XVII,1642,ESPAÑOL,MULATA,0
XVII,1642,ESPAÑOL,NEGRA,0
XVII,1642,INDIO,CASTIZA,0
XVII,1642,INDIO,ESPAÑOLA,0
XVII,1642,INDIO,FEMENINA SIN CATEG.,1
XVII,1642,INDIO,INDIA,0
XVII,1642,INDIO,MESTIZA,0
XVII,1642,INDIO,MORISCA,0
XVII,1642,INDIO,MULATA,0
XVII,1642,INDIO,NEGRA,0
XVII,1642,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1642,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1642,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,6
XVII,1642,MASCULINO SIN CATEG.,INDIA,0
XVII,1642,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1642,MASCULINO SIN CATEG.,MORISCA,0
XVII,1642,MASCULINO SIN CATEG.,MULATA,0
XVII,1642,MASCULINO SIN CATEG.,NEGRA,0
XVII,1642,MESTIZO,CASTIZA,0
XVII,1642,MESTIZO,ESPAÑOLA,0
XVII,1642,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1642,MESTIZO,INDIA,0
XVII,1642,MESTIZO,MESTIZA,1
XVII,1642,MESTIZO,MORISCA,0
XVII,1642,MESTIZO,MULATA,0
XVII,1642,MESTIZO,NEGRA,0
XVII,1642,MORISCO,CASTIZA,0
XVII,1642,MORISCO,ESPAÑOLA,0
XVII,1642,MORISCO,FEMENINA SIN CATEG.,0
XVII,1642,MORISCO,INDIA,0
XVII,1642,MORISCO,MESTIZA,0
XVII,1642,MORISCO,MORISCA,0
XVII,1642,MORISCO,MULATA,0
XVII,1642,MORISCO,NEGRA,0
XVII,1642,MULATO,CASTIZA,0
XVII,1642,MULATO,ESPAÑOLA,0
XVII,1642,MULATO,FEMENINA SIN CATEG.,0
XVII,1642,MULATO,INDIA,1
XVII,1642,MULATO,MESTIZA,0
XVII,1642,MULATO,MORISCA,0
XVII,1642,MULATO,MULATA,0
XVII,1642,MULATO,NEGRA,0
XVII,1642,NEGRO,CASTIZA,0
XVII,1642,NEGRO,ESPAÑOLA,0
XVII,1642,NEGRO,FEMENINA SIN CATEG.,1
XVII,1642,NEGRO,INDIA,0
XVII,1642,NEGRO,MESTIZA,0
XVII,1642,NEGRO,MORISCA,0
XVII,1642,NEGRO,MULATA,0
XVII,1642,NEGRO,NEGRA,0
XVII,1643,CASTIZO,CASTIZA,0
XVII,1643,CASTIZO,ESPAÑOLA,0
XVII,1643,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1643,CASTIZO,INDIA,0
XVII,1643,CASTIZO,MESTIZA,0
XVII,1643,CASTIZO,MORISCA,0
XVII,1643,CASTIZO,MULATA,0
XVII,1643,CASTIZO,NEGRA,0
XVII,1643,ESPAÑOL,CASTIZA,0
XVII,1643,ESPAÑOL,ESPAÑOLA,0
XVII,1643,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1643,ESPAÑOL,INDIA,0
XVII,1643,ESPAÑOL,MESTIZA,0
XVII,1643,ESPAÑOL,MORISCA,0
XVII,1643,ESPAÑOL,MULATA,0
XVII,1643,ESPAÑOL,NEGRA,0
XVII,1643,INDIO,CASTIZA,0
XVII,1643,INDIO,ESPAÑOLA,0
XVII,1643,INDIO,FEMENINA SIN CATEG.,0
XVII,1643,INDIO,INDIA,4
XVII,1643,INDIO,MESTIZA,0
XVII,1643,INDIO,MORISCA,0
XVII,1643,INDIO,MULATA,0
XVII,1643,INDIO,NEGRA,0
XVII,1643,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1643,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1643,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,6
XVII,1643,MASCULINO SIN CATEG.,INDIA,0
XVII,1643,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1643,MASCULINO SIN CATEG.,MORISCA,0
XVII,1643,MASCULINO SIN CATEG.,MULATA,0
